tweet_text,adj,question,answer_a,answer_b
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,patronizing,Would this statment be described as patronizing?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,sullen,Would this statment be described as sullen?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,stubborn,Would this statment be described as stubborn?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,egotistical,Would this statment be described as egotistical?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,rude,Would this statment be described as rude?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,mean,Would this statment be described as mean?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,secretive,Would this statment be described as secretive?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,bossy,Would this statment be described as bossy?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,boastful,Would this statment be described as boastful?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,irresponsible,Would this statment be described as irresponsible?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,lazy,Would this statment be described as lazy?,Yes.,No.
Last coal shipment arrived in Hawaii at same time as Tesla Megapack batteries that will enable 24/7 sustainable ene… http,selfish,Would this statment be described as selfish?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,creative,Would this statment be described as creative?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,adventurous,Would this statment be described as adventurous?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,generous,Would this statment be described as generous?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,decisive,Would this statment be described as decisive?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,diplomatic,Would this statment be described as diplomatic?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,affectionate,Would this statment be described as affectionate?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,hardworking,Would this statment be described as hardworking?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,observant,Would this statment be described as observant?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,helpful,Would this statment be described as helpful?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,optimistic,Would this statment be described as optimistic?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,honest,Would this statment be described as honest?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,funny,Would this statment be described as funny?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,amusing,Would this statment be described as amusing?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,calm,Would this statment be described as calm?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,polite,Would this statment be described as polite?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,charismatic,Would this statment be described as charismatic?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,romantic,Would this statment be described as romantic?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,friendly,Would this statment be described as friendly?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,clever,Would this statment be described as clever?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,compassionate,Would this statment be described as compassionate?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,aggressive,Would this statment be described as aggressive?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,cynical,Would this statment be described as cynical?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,grumpy,Would this statment be described as grumpy?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,nervous,Would this statment be described as nervous?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,defensive,Would this statment be described as defensive?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,arrogant,Would this statment be described as arrogant?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,impulsive,Would this statment be described as impulsive?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,patronizing,Would this statment be described as patronizing?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,sullen,Would this statment be described as sullen?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,stubborn,Would this statment be described as stubborn?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,egotistical,Would this statment be described as egotistical?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,rude,Would this statment be described as rude?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,mean,Would this statment be described as mean?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,secretive,Would this statment be described as secretive?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,bossy,Would this statment be described as bossy?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,boastful,Would this statment be described as boastful?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,irresponsible,Would this statment be described as irresponsible?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,lazy,Would this statment be described as lazy?,Yes.,No.
@user @user Still very tiny potatoes compared to what’s needed to make life multiplanetary,selfish,Would this statment be described as selfish?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,creative,Would this statment be described as creative?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,adventurous,Would this statment be described as adventurous?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,generous,Would this statment be described as generous?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,decisive,Would this statment be described as decisive?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,diplomatic,Would this statment be described as diplomatic?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,affectionate,Would this statment be described as affectionate?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,hardworking,Would this statment be described as hardworking?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,observant,Would this statment be described as observant?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,helpful,Would this statment be described as helpful?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,optimistic,Would this statment be described as optimistic?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,honest,Would this statment be described as honest?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,funny,Would this statment be described as funny?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,amusing,Would this statment be described as amusing?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,calm,Would this statment be described as calm?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,polite,Would this statment be described as polite?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,charismatic,Would this statment be described as charismatic?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,romantic,Would this statment be described as romantic?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,friendly,Would this statment be described as friendly?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,clever,Would this statment be described as clever?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,compassionate,Would this statment be described as compassionate?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,aggressive,Would this statment be described as aggressive?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,cynical,Would this statment be described as cynical?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,grumpy,Would this statment be described as grumpy?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,nervous,Would this statment be described as nervous?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,defensive,Would this statment be described as defensive?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,arrogant,Would this statment be described as arrogant?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,impulsive,Would this statment be described as impulsive?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,patronizing,Would this statment be described as patronizing?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,sullen,Would this statment be described as sullen?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,stubborn,Would this statment be described as stubborn?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,egotistical,Would this statment be described as egotistical?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,rude,Would this statment be described as rude?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,mean,Would this statment be described as mean?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,secretive,Would this statment be described as secretive?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,bossy,Would this statment be described as bossy?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,boastful,Would this statment be described as boastful?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,irresponsible,Would this statment be described as irresponsible?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,lazy,Would this statment be described as lazy?,Yes.,No.
@user @user SpaceX now delivering about twice as much payload to orbit as rest of world combined,selfish,Would this statment be described as selfish?,Yes.,No.
@user Extremely concerning,creative,Would this statment be described as creative?,Yes.,No.
@user Extremely concerning,adventurous,Would this statment be described as adventurous?,Yes.,No.
@user Extremely concerning,generous,Would this statment be described as generous?,Yes.,No.
@user Extremely concerning,decisive,Would this statment be described as decisive?,Yes.,No.
@user Extremely concerning,diplomatic,Would this statment be described as diplomatic?,Yes.,No.
@user Extremely concerning,affectionate,Would this statment be described as affectionate?,Yes.,No.
@user Extremely concerning,hardworking,Would this statment be described as hardworking?,Yes.,No.
@user Extremely concerning,observant,Would this statment be described as observant?,Yes.,No.
@user Extremely concerning,helpful,Would this statment be described as helpful?,Yes.,No.
@user Extremely concerning,optimistic,Would this statment be described as optimistic?,Yes.,No.
@user Extremely concerning,honest,Would this statment be described as honest?,Yes.,No.
@user Extremely concerning,funny,Would this statment be described as funny?,Yes.,No.
@user Extremely concerning,amusing,Would this statment be described as amusing?,Yes.,No.
@user Extremely concerning,calm,Would this statment be described as calm?,Yes.,No.
@user Extremely concerning,polite,Would this statment be described as polite?,Yes.,No.
@user Extremely concerning,charismatic,Would this statment be described as charismatic?,Yes.,No.
@user Extremely concerning,romantic,Would this statment be described as romantic?,Yes.,No.
@user Extremely concerning,friendly,Would this statment be described as friendly?,Yes.,No.
@user Extremely concerning,clever,Would this statment be described as clever?,Yes.,No.
@user Extremely concerning,compassionate,Would this statment be described as compassionate?,Yes.,No.
@user Extremely concerning,aggressive,Would this statment be described as aggressive?,Yes.,No.
@user Extremely concerning,cynical,Would this statment be described as cynical?,Yes.,No.
@user Extremely concerning,grumpy,Would this statment be described as grumpy?,Yes.,No.
@user Extremely concerning,nervous,Would this statment be described as nervous?,Yes.,No.
@user Extremely concerning,defensive,Would this statment be described as defensive?,Yes.,No.
@user Extremely concerning,arrogant,Would this statment be described as arrogant?,Yes.,No.
@user Extremely concerning,impulsive,Would this statment be described as impulsive?,Yes.,No.
@user Extremely concerning,patronizing,Would this statment be described as patronizing?,Yes.,No.
@user Extremely concerning,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
@user Extremely concerning,sullen,Would this statment be described as sullen?,Yes.,No.
@user Extremely concerning,stubborn,Would this statment be described as stubborn?,Yes.,No.
@user Extremely concerning,egotistical,Would this statment be described as egotistical?,Yes.,No.
@user Extremely concerning,rude,Would this statment be described as rude?,Yes.,No.
@user Extremely concerning,mean,Would this statment be described as mean?,Yes.,No.
@user Extremely concerning,secretive,Would this statment be described as secretive?,Yes.,No.
@user Extremely concerning,bossy,Would this statment be described as bossy?,Yes.,No.
@user Extremely concerning,boastful,Would this statment be described as boastful?,Yes.,No.
@user Extremely concerning,irresponsible,Would this statment be described as irresponsible?,Yes.,No.
@user Extremely concerning,lazy,Would this statment be described as lazy?,Yes.,No.
@user Extremely concerning,selfish,Would this statment be described as selfish?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",creative,Would this statment be described as creative?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",adventurous,Would this statment be described as adventurous?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",generous,Would this statment be described as generous?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",decisive,Would this statment be described as decisive?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",diplomatic,Would this statment be described as diplomatic?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",affectionate,Would this statment be described as affectionate?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",hardworking,Would this statment be described as hardworking?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",observant,Would this statment be described as observant?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",helpful,Would this statment be described as helpful?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",optimistic,Would this statment be described as optimistic?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",honest,Would this statment be described as honest?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",funny,Would this statment be described as funny?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",amusing,Would this statment be described as amusing?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",calm,Would this statment be described as calm?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",polite,Would this statment be described as polite?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",charismatic,Would this statment be described as charismatic?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",romantic,Would this statment be described as romantic?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",friendly,Would this statment be described as friendly?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",clever,Would this statment be described as clever?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",compassionate,Would this statment be described as compassionate?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",aggressive,Would this statment be described as aggressive?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",cynical,Would this statment be described as cynical?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",grumpy,Would this statment be described as grumpy?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",nervous,Would this statment be described as nervous?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",defensive,Would this statment be described as defensive?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",arrogant,Would this statment be described as arrogant?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",impulsive,Would this statment be described as impulsive?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",patronizing,Would this statment be described as patronizing?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",pessimistic,Would this statment be described as pessimistic?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",sullen,Would this statment be described as sullen?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",stubborn,Would this statment be described as stubborn?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",egotistical,Would this statment be described as egotistical?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",rude,Would this statment be described as rude?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",mean,Would this statment be described as mean?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",secretive,Would this statment be described as secretive?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",bossy,Would this statment be described as bossy?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",boastful,Would this statment be described as boastful?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",irresponsible,Would this statment be described as irresponsible?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",lazy,Would this statment be described as lazy?,Yes.,No.
"@user @user How ironic, that’s what Henrik Fisker did to Tesla in 2007! Karma is a …",selfish,Would this statment be described as selfish?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,creative,Would this statment be described as creative?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,adventurous,Would this statment be described as adventurous?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,generous,Would this statment be described as generous?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,decisive,Would this statment be described as decisive?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,diplomatic,Would this statment be described as diplomatic?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,affectionate,Would this statment be described as affectionate?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,hardworking,Would this statment be described as hardworking?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,observant,Would this statment be described as observant?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,helpful,Would this statment be described as helpful?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,optimistic,Would this statment be described as optimistic?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,honest,Would this statment be described as honest?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,funny,Would this statment be described as funny?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,amusing,Would this statment be described as amusing?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,calm,Would this statment be described as calm?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,polite,Would this statment be described as polite?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,charismatic,Would this statment be described as charismatic?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,romantic,Would this statment be described as romantic?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,friendly,Would this statment be described as friendly?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,clever,Would this statment be described as clever?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,compassionate,Would this statment be described as compassionate?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,aggressive,Would this statment be described as aggressive?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,cynical,Would this statment be described as cynical?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,grumpy,Would this statment be described as grumpy?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,nervous,Would this statment be described as nervous?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,defensive,Would this statment be described as defensive?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,arrogant,Would this statment be described as arrogant?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,impulsive,Would this statment be described as impulsive?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,patronizing,Would this statment be described as patronizing?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,sullen,Would this statment be described as sullen?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,stubborn,Would this statment be described as stubborn?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,egotistical,Would this statment be described as egotistical?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,rude,Would this statment be described as rude?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,mean,Would this statment be described as mean?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,secretive,Would this statment be described as secretive?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,bossy,Would this statment be described as bossy?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,boastful,Would this statment be described as boastful?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,irresponsible,Would this statment be described as irresponsible?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,lazy,Would this statment be described as lazy?,Yes.,No.
@user They need to add a lot of batteries to the grid to buffer energy,selfish,Would this statment be described as selfish?,Yes.,No.
I guess this joke is a slow burn … 🥁,creative,Would this statment be described as creative?,Yes.,No.
I guess this joke is a slow burn … 🥁,adventurous,Would this statment be described as adventurous?,Yes.,No.
I guess this joke is a slow burn … 🥁,generous,Would this statment be described as generous?,Yes.,No.
I guess this joke is a slow burn … 🥁,decisive,Would this statment be described as decisive?,Yes.,No.
I guess this joke is a slow burn … 🥁,diplomatic,Would this statment be described as diplomatic?,Yes.,No.
I guess this joke is a slow burn … 🥁,affectionate,Would this statment be described as affectionate?,Yes.,No.
I guess this joke is a slow burn … 🥁,hardworking,Would this statment be described as hardworking?,Yes.,No.
I guess this joke is a slow burn … 🥁,observant,Would this statment be described as observant?,Yes.,No.
I guess this joke is a slow burn … 🥁,helpful,Would this statment be described as helpful?,Yes.,No.
I guess this joke is a slow burn … 🥁,optimistic,Would this statment be described as optimistic?,Yes.,No.
I guess this joke is a slow burn … 🥁,honest,Would this statment be described as honest?,Yes.,No.
I guess this joke is a slow burn … 🥁,funny,Would this statment be described as funny?,Yes.,No.
I guess this joke is a slow burn … 🥁,amusing,Would this statment be described as amusing?,Yes.,No.
I guess this joke is a slow burn … 🥁,calm,Would this statment be described as calm?,Yes.,No.
I guess this joke is a slow burn … 🥁,polite,Would this statment be described as polite?,Yes.,No.
I guess this joke is a slow burn … 🥁,charismatic,Would this statment be described as charismatic?,Yes.,No.
I guess this joke is a slow burn … 🥁,romantic,Would this statment be described as romantic?,Yes.,No.
I guess this joke is a slow burn … 🥁,friendly,Would this statment be described as friendly?,Yes.,No.
I guess this joke is a slow burn … 🥁,clever,Would this statment be described as clever?,Yes.,No.
I guess this joke is a slow burn … 🥁,compassionate,Would this statment be described as compassionate?,Yes.,No.
I guess this joke is a slow burn … 🥁,aggressive,Would this statment be described as aggressive?,Yes.,No.
I guess this joke is a slow burn … 🥁,cynical,Would this statment be described as cynical?,Yes.,No.
I guess this joke is a slow burn … 🥁,grumpy,Would this statment be described as grumpy?,Yes.,No.
I guess this joke is a slow burn … 🥁,nervous,Would this statment be described as nervous?,Yes.,No.
I guess this joke is a slow burn … 🥁,defensive,Would this statment be described as defensive?,Yes.,No.
I guess this joke is a slow burn … 🥁,arrogant,Would this statment be described as arrogant?,Yes.,No.
I guess this joke is a slow burn … 🥁,impulsive,Would this statment be described as impulsive?,Yes.,No.
I guess this joke is a slow burn … 🥁,patronizing,Would this statment be described as patronizing?,Yes.,No.
I guess this joke is a slow burn … 🥁,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
I guess this joke is a slow burn … 🥁,sullen,Would this statment be described as sullen?,Yes.,No.
I guess this joke is a slow burn … 🥁,stubborn,Would this statment be described as stubborn?,Yes.,No.
I guess this joke is a slow burn … 🥁,egotistical,Would this statment be described as egotistical?,Yes.,No.
I guess this joke is a slow burn … 🥁,rude,Would this statment be described as rude?,Yes.,No.
I guess this joke is a slow burn … 🥁,mean,Would this statment be described as mean?,Yes.,No.
I guess this joke is a slow burn … 🥁,secretive,Would this statment be described as secretive?,Yes.,No.
I guess this joke is a slow burn … 🥁,bossy,Would this statment be described as bossy?,Yes.,No.
I guess this joke is a slow burn … 🥁,boastful,Would this statment be described as boastful?,Yes.,No.
I guess this joke is a slow burn … 🥁,irresponsible,Would this statment be described as irresponsible?,Yes.,No.
I guess this joke is a slow burn … 🥁,lazy,Would this statment be described as lazy?,Yes.,No.
I guess this joke is a slow burn … 🥁,selfish,Would this statment be described as selfish?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,creative,Would this statment be described as creative?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,adventurous,Would this statment be described as adventurous?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,generous,Would this statment be described as generous?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,decisive,Would this statment be described as decisive?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,diplomatic,Would this statment be described as diplomatic?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,affectionate,Would this statment be described as affectionate?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,hardworking,Would this statment be described as hardworking?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,observant,Would this statment be described as observant?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,helpful,Would this statment be described as helpful?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,optimistic,Would this statment be described as optimistic?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,honest,Would this statment be described as honest?,Yes.,No.
@user Big improvement in high speed cross-traffic velocity NN coming next month,funny,Would this statment be described as funny?,Yes.,No.
