tweet_text,tweet_id,retweets,favorites,date,adj,fav_to_follower_ratio,retweet_to_follower_ratio,question,answer_a,answer_b
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,pessimistic,-8.91896841034287,-12.316555679780926,How can this statement be described?,pessimistic,not pessimistic
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,sullen,-8.91896841034287,-12.316555679780926,How can this statement be described?,sullen,not sullen
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,stubborn,-8.91896841034287,-12.316555679780926,How can this statement be described?,stubborn,not stubborn
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,egotistical,-8.91896841034287,-12.316555679780926,How can this statement be described?,egotistical,not egotistical
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,rude,-8.91896841034287,-12.316555679780926,How can this statement be described?,rude,not rude
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,mean,-8.91896841034287,-12.316555679780926,How can this statement be described?,mean,not mean
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,secretive,-8.91896841034287,-12.316555679780926,How can this statement be described?,secretive,not secretive
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,bossy,-8.91896841034287,-12.316555679780926,How can this statement be described?,bossy,not bossy
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,sarcastic,-8.91896841034287,-12.316555679780926,How can this statement be described?,sarcastic,not sarcastic
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,irresponsible,-8.91896841034287,-12.316555679780926,How can this statement be described?,irresponsible,not irresponsible
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,lazy,-8.91896841034287,-12.316555679780926,How can this statement be described?,lazy,not lazy
@user @user @user Yup (sigh),1573004188791066627,481,14378,2022-09-22,selfish,-8.91896841034287,-12.316555679780926,How can this statement be described?,selfish,not selfish
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,creative,-9.313057382209934,-11.991133279346297,How can this statement be described?,creative,not creative
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,adventurous,-9.313057382209934,-11.991133279346297,How can this statement be described?,adventurous,not adventurous
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,generous,-9.313057382209934,-11.991133279346297,How can this statement be described?,generous,not generous
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,decisive,-9.313057382209934,-11.991133279346297,How can this statement be described?,decisive,not decisive
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,diplomatic,-9.313057382209934,-11.991133279346297,How can this statement be described?,diplomatic,not diplomatic
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,affectionate,-9.313057382209934,-11.991133279346297,How can this statement be described?,affectionate,not affectionate
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,hardworking,-9.313057382209934,-11.991133279346297,How can this statement be described?,hardworking,not hardworking
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,observant,-9.313057382209934,-11.991133279346297,How can this statement be described?,observant,not observant
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,helpful,-9.313057382209934,-11.991133279346297,How can this statement be described?,helpful,not helpful
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,optimistic,-9.313057382209934,-11.991133279346297,How can this statement be described?,optimistic,not optimistic
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,honest,-9.313057382209934,-11.991133279346297,How can this statement be described?,honest,not honest
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,funny,-9.313057382209934,-11.991133279346297,How can this statement be described?,funny,not funny
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,amusing,-9.313057382209934,-11.991133279346297,How can this statement be described?,amusing,not amusing
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,calm,-9.313057382209934,-11.991133279346297,How can this statement be described?,calm,not calm
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,polite,-9.313057382209934,-11.991133279346297,How can this statement be described?,polite,not polite
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,charismatic,-9.313057382209934,-11.991133279346297,How can this statement be described?,charismatic,not charismatic
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,romantic,-9.313057382209934,-11.991133279346297,How can this statement be described?,romantic,not romantic
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,friendly,-9.313057382209934,-11.991133279346297,How can this statement be described?,friendly,not friendly
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,clever,-9.313057382209934,-11.991133279346297,How can this statement be described?,clever,not clever
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,compassionate,-9.313057382209934,-11.991133279346297,How can this statement be described?,compassionate,not compassionate
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,aggressive,-9.313057382209934,-11.991133279346297,How can this statement be described?,aggressive,not aggressive
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,cynical,-9.313057382209934,-11.991133279346297,How can this statement be described?,cynical,not cynical
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,grumpy,-9.313057382209934,-11.991133279346297,How can this statement be described?,grumpy,not grumpy
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,nervous,-9.313057382209934,-11.991133279346297,How can this statement be described?,nervous,not nervous
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,defensive,-9.313057382209934,-11.991133279346297,How can this statement be described?,defensive,not defensive
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,arrogant,-9.313057382209934,-11.991133279346297,How can this statement be described?,arrogant,not arrogant
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,impulsive,-9.313057382209934,-11.991133279346297,How can this statement be described?,impulsive,not impulsive
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,patronizing,-9.313057382209934,-11.991133279346297,How can this statement be described?,patronizing,not patronizing
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,pessimistic,-9.313057382209934,-11.991133279346297,How can this statement be described?,pessimistic,not pessimistic
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,sullen,-9.313057382209934,-11.991133279346297,How can this statement be described?,sullen,not sullen
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,stubborn,-9.313057382209934,-11.991133279346297,How can this statement be described?,stubborn,not stubborn
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,egotistical,-9.313057382209934,-11.991133279346297,How can this statement be described?,egotistical,not egotistical
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,rude,-9.313057382209934,-11.991133279346297,How can this statement be described?,rude,not rude
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,mean,-9.313057382209934,-11.991133279346297,How can this statement be described?,mean,not mean
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,secretive,-9.313057382209934,-11.991133279346297,How can this statement be described?,secretive,not secretive
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,bossy,-9.313057382209934,-11.991133279346297,How can this statement be described?,bossy,not bossy
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,sarcastic,-9.313057382209934,-11.991133279346297,How can this statement be described?,sarcastic,not sarcastic
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,irresponsible,-9.313057382209934,-11.991133279346297,How can this statement be described?,irresponsible,not irresponsible
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,lazy,-9.313057382209934,-11.991133279346297,How can this statement be described?,lazy,not lazy
@user Fully reusable orbital rockets are the fundamental breakthrough needed for humanity to become a multiplanet species,1572986371295289351,666,9695,2022-09-22,selfish,-9.313057382209934,-11.991133279346297,How can this statement be described?,selfish,not selfish
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,creative,-9.343638883609609,-12.016990233182597,How can this statement be described?,creative,not creative
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,adventurous,-9.343638883609609,-12.016990233182597,How can this statement be described?,adventurous,not adventurous
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,generous,-9.343638883609609,-12.016990233182597,How can this statement be described?,generous,not generous
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,decisive,-9.343638883609609,-12.016990233182597,How can this statement be described?,decisive,not decisive
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,diplomatic,-9.343638883609609,-12.016990233182597,How can this statement be described?,diplomatic,not diplomatic
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,affectionate,-9.343638883609609,-12.016990233182597,How can this statement be described?,affectionate,not affectionate
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,hardworking,-9.343638883609609,-12.016990233182597,How can this statement be described?,hardworking,not hardworking
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,observant,-9.343638883609609,-12.016990233182597,How can this statement be described?,observant,not observant
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,helpful,-9.343638883609609,-12.016990233182597,How can this statement be described?,helpful,not helpful
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,optimistic,-9.343638883609609,-12.016990233182597,How can this statement be described?,optimistic,not optimistic
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,honest,-9.343638883609609,-12.016990233182597,How can this statement be described?,honest,not honest
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,funny,-9.343638883609609,-12.016990233182597,How can this statement be described?,funny,not funny
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,amusing,-9.343638883609609,-12.016990233182597,How can this statement be described?,amusing,not amusing
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,calm,-9.343638883609609,-12.016990233182597,How can this statement be described?,calm,not calm
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,polite,-9.343638883609609,-12.016990233182597,How can this statement be described?,polite,not polite
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,charismatic,-9.343638883609609,-12.016990233182597,How can this statement be described?,charismatic,not charismatic
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,romantic,-9.343638883609609,-12.016990233182597,How can this statement be described?,romantic,not romantic
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,friendly,-9.343638883609609,-12.016990233182597,How can this statement be described?,friendly,not friendly
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,clever,-9.343638883609609,-12.016990233182597,How can this statement be described?,clever,not clever
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,compassionate,-9.343638883609609,-12.016990233182597,How can this statement be described?,compassionate,not compassionate
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,aggressive,-9.343638883609609,-12.016990233182597,How can this statement be described?,aggressive,not aggressive
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,cynical,-9.343638883609609,-12.016990233182597,How can this statement be described?,cynical,not cynical
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,grumpy,-9.343638883609609,-12.016990233182597,How can this statement be described?,grumpy,not grumpy
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,nervous,-9.343638883609609,-12.016990233182597,How can this statement be described?,nervous,not nervous
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,defensive,-9.343638883609609,-12.016990233182597,How can this statement be described?,defensive,not defensive
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,arrogant,-9.343638883609609,-12.016990233182597,How can this statement be described?,arrogant,not arrogant
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,impulsive,-9.343638883609609,-12.016990233182597,How can this statement be described?,impulsive,not impulsive
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,patronizing,-9.343638883609609,-12.016990233182597,How can this statement be described?,patronizing,not patronizing
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,pessimistic,-9.343638883609609,-12.016990233182597,How can this statement be described?,pessimistic,not pessimistic
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,sullen,-9.343638883609609,-12.016990233182597,How can this statement be described?,sullen,not sullen
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,stubborn,-9.343638883609609,-12.016990233182597,How can this statement be described?,stubborn,not stubborn
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,egotistical,-9.343638883609609,-12.016990233182597,How can this statement be described?,egotistical,not egotistical
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,rude,-9.343638883609609,-12.016990233182597,How can this statement be described?,rude,not rude
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,mean,-9.343638883609609,-12.016990233182597,How can this statement be described?,mean,not mean
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,secretive,-9.343638883609609,-12.016990233182597,How can this statement be described?,secretive,not secretive
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,bossy,-9.343638883609609,-12.016990233182597,How can this statement be described?,bossy,not bossy
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,sarcastic,-9.343638883609609,-12.016990233182597,How can this statement be described?,sarcastic,not sarcastic
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,irresponsible,-9.343638883609609,-12.016990233182597,How can this statement be described?,irresponsible,not irresponsible
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,lazy,-9.343638883609609,-12.016990233182597,How can this statement be described?,lazy,not lazy
"@user @user @user The terminology is outdated &amp; inaccurate. This is a tiny over-the-air software update. To the best of our knowledge, there have been no injuries.",1572985952683065345,649,9403,2022-09-22,selfish,-9.343638883609609,-12.016990233182597,How can this statement be described?,selfish,not selfish
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,creative,-10.462990109305444,-13.282936797045267,How can this statement be described?,creative,not creative
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,adventurous,-10.462990109305444,-13.282936797045267,How can this statement be described?,adventurous,not adventurous
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,generous,-10.462990109305444,-13.282936797045267,How can this statement be described?,generous,not generous
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,decisive,-10.462990109305444,-13.282936797045267,How can this statement be described?,decisive,not decisive
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,diplomatic,-10.462990109305444,-13.282936797045267,How can this statement be described?,diplomatic,not diplomatic
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,affectionate,-10.462990109305444,-13.282936797045267,How can this statement be described?,affectionate,not affectionate
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,hardworking,-10.462990109305444,-13.282936797045267,How can this statement be described?,hardworking,not hardworking
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,observant,-10.462990109305444,-13.282936797045267,How can this statement be described?,observant,not observant
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,helpful,-10.462990109305444,-13.282936797045267,How can this statement be described?,helpful,not helpful
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,optimistic,-10.462990109305444,-13.282936797045267,How can this statement be described?,optimistic,not optimistic
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,honest,-10.462990109305444,-13.282936797045267,How can this statement be described?,honest,not honest
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,funny,-10.462990109305444,-13.282936797045267,How can this statement be described?,funny,not funny
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,amusing,-10.462990109305444,-13.282936797045267,How can this statement be described?,amusing,not amusing
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,calm,-10.462990109305444,-13.282936797045267,How can this statement be described?,calm,not calm
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,polite,-10.462990109305444,-13.282936797045267,How can this statement be described?,polite,not polite
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,charismatic,-10.462990109305444,-13.282936797045267,How can this statement be described?,charismatic,not charismatic
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,romantic,-10.462990109305444,-13.282936797045267,How can this statement be described?,romantic,not romantic
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,friendly,-10.462990109305444,-13.282936797045267,How can this statement be described?,friendly,not friendly
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,clever,-10.462990109305444,-13.282936797045267,How can this statement be described?,clever,not clever
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,compassionate,-10.462990109305444,-13.282936797045267,How can this statement be described?,compassionate,not compassionate
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,aggressive,-10.462990109305444,-13.282936797045267,How can this statement be described?,aggressive,not aggressive
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,cynical,-10.462990109305444,-13.282936797045267,How can this statement be described?,cynical,not cynical
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,grumpy,-10.462990109305444,-13.282936797045267,How can this statement be described?,grumpy,not grumpy
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,nervous,-10.462990109305444,-13.282936797045267,How can this statement be described?,nervous,not nervous
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,defensive,-10.462990109305444,-13.282936797045267,How can this statement be described?,defensive,not defensive
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,arrogant,-10.462990109305444,-13.282936797045267,How can this statement be described?,arrogant,not arrogant
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,impulsive,-10.462990109305444,-13.282936797045267,How can this statement be described?,impulsive,not impulsive
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,patronizing,-10.462990109305444,-13.282936797045267,How can this statement be described?,patronizing,not patronizing
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,pessimistic,-10.462990109305444,-13.282936797045267,How can this statement be described?,pessimistic,not pessimistic
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,sullen,-10.462990109305444,-13.282936797045267,How can this statement be described?,sullen,not sullen
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,stubborn,-10.462990109305444,-13.282936797045267,How can this statement be described?,stubborn,not stubborn
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,egotistical,-10.462990109305444,-13.282936797045267,How can this statement be described?,egotistical,not egotistical
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,rude,-10.462990109305444,-13.282936797045267,How can this statement be described?,rude,not rude
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,mean,-10.462990109305444,-13.282936797045267,How can this statement be described?,mean,not mean
"@user @user @user Your car needs a camera upgrade, which is free of charge. There are a few thousand cars in a similar situation. Replacement cameras will be available early next month.",1572970174629691395,183,3070,2022-09-22,secretive,-10.462990109305444,-13.282936797045267,How can this statement be described?,secretive,not secretive
