tweet_text,adj,question,answer_a,answer_b
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,friendly,How can this statement be described?,friendly,not friendly
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,clever,How can this statement be described?,clever,not clever
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,compassionate,How can this statement be described?,compassionate,not compassionate
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,aggressive,How can this statement be described?,aggressive,not aggressive
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,cynical,How can this statement be described?,cynical,not cynical
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,grumpy,How can this statement be described?,grumpy,not grumpy
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,nervous,How can this statement be described?,nervous,not nervous
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,defensive,How can this statement be described?,defensive,not defensive
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,arrogant,How can this statement be described?,arrogant,not arrogant
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,impulsive,How can this statement be described?,impulsive,not impulsive
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,patronizing,How can this statement be described?,patronizing,not patronizing
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,pessimistic,How can this statement be described?,pessimistic,not pessimistic
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,sullen,How can this statement be described?,sullen,not sullen
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,stubborn,How can this statement be described?,stubborn,not stubborn
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,egotistical,How can this statement be described?,egotistical,not egotistical
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,rude,How can this statement be described?,rude,not rude
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,mean,How can this statement be described?,mean,not mean
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,secretive,How can this statement be described?,secretive,not secretive
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,bossy,How can this statement be described?,bossy,not bossy
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,sarcastic,How can this statement be described?,sarcastic,not sarcastic
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,irresponsible,How can this statement be described?,irresponsible,not irresponsible
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,lazy,How can this statement be described?,lazy,not lazy
@user @user @user Beta expanding to safety scores above 80 after 10.69.2.1 goes out,selfish,How can this statement be described?,selfish,not selfish
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",creative,How can this statement be described?,creative,not creative
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",adventurous,How can this statement be described?,adventurous,not adventurous
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",generous,How can this statement be described?,generous,not generous
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",decisive,How can this statement be described?,decisive,not decisive
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",diplomatic,How can this statement be described?,diplomatic,not diplomatic
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",affectionate,How can this statement be described?,affectionate,not affectionate
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",hardworking,How can this statement be described?,hardworking,not hardworking
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",observant,How can this statement be described?,observant,not observant
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",helpful,How can this statement be described?,helpful,not helpful
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",optimistic,How can this statement be described?,optimistic,not optimistic
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",honest,How can this statement be described?,honest,not honest
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",funny,How can this statement be described?,funny,not funny
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",amusing,How can this statement be described?,amusing,not amusing
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",calm,How can this statement be described?,calm,not calm
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",polite,How can this statement be described?,polite,not polite
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",charismatic,How can this statement be described?,charismatic,not charismatic
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",romantic,How can this statement be described?,romantic,not romantic
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",friendly,How can this statement be described?,friendly,not friendly
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",clever,How can this statement be described?,clever,not clever
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",compassionate,How can this statement be described?,compassionate,not compassionate
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",aggressive,How can this statement be described?,aggressive,not aggressive
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",cynical,How can this statement be described?,cynical,not cynical
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",grumpy,How can this statement be described?,grumpy,not grumpy
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",nervous,How can this statement be described?,nervous,not nervous
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",defensive,How can this statement be described?,defensive,not defensive
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",arrogant,How can this statement be described?,arrogant,not arrogant
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",impulsive,How can this statement be described?,impulsive,not impulsive
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",patronizing,How can this statement be described?,patronizing,not patronizing
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",pessimistic,How can this statement be described?,pessimistic,not pessimistic
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",sullen,How can this statement be described?,sullen,not sullen
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",stubborn,How can this statement be described?,stubborn,not stubborn
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",egotistical,How can this statement be described?,egotistical,not egotistical
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",rude,How can this statement be described?,rude,not rude
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",mean,How can this statement be described?,mean,not mean
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",secretive,How can this statement be described?,secretive,not secretive
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",bossy,How can this statement be described?,bossy,not bossy
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",sarcastic,How can this statement be described?,sarcastic,not sarcastic
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",irresponsible,How can this statement be described?,irresponsible,not irresponsible
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",lazy,How can this statement be described?,lazy,not lazy
"@user @user @user 10.69.2.1 coming out in a few days with additional polish, 10.69.3 comes out shortly after AI Day",selfish,How can this statement be described?,selfish,not selfish
@user or their short shorts http,creative,How can this statement be described?,creative,not creative
@user or their short shorts http,adventurous,How can this statement be described?,adventurous,not adventurous
@user or their short shorts http,generous,How can this statement be described?,generous,not generous
@user or their short shorts http,decisive,How can this statement be described?,decisive,not decisive
@user or their short shorts http,diplomatic,How can this statement be described?,diplomatic,not diplomatic
@user or their short shorts http,affectionate,How can this statement be described?,affectionate,not affectionate
@user or their short shorts http,hardworking,How can this statement be described?,hardworking,not hardworking
@user or their short shorts http,observant,How can this statement be described?,observant,not observant
@user or their short shorts http,helpful,How can this statement be described?,helpful,not helpful
@user or their short shorts http,optimistic,How can this statement be described?,optimistic,not optimistic
@user or their short shorts http,honest,How can this statement be described?,honest,not honest
@user or their short shorts http,funny,How can this statement be described?,funny,not funny
@user or their short shorts http,amusing,How can this statement be described?,amusing,not amusing
@user or their short shorts http,calm,How can this statement be described?,calm,not calm
@user or their short shorts http,polite,How can this statement be described?,polite,not polite
@user or their short shorts http,charismatic,How can this statement be described?,charismatic,not charismatic
@user or their short shorts http,romantic,How can this statement be described?,romantic,not romantic
@user or their short shorts http,friendly,How can this statement be described?,friendly,not friendly
@user or their short shorts http,clever,How can this statement be described?,clever,not clever
@user or their short shorts http,compassionate,How can this statement be described?,compassionate,not compassionate
@user or their short shorts http,aggressive,How can this statement be described?,aggressive,not aggressive
@user or their short shorts http,cynical,How can this statement be described?,cynical,not cynical
@user or their short shorts http,grumpy,How can this statement be described?,grumpy,not grumpy
@user or their short shorts http,nervous,How can this statement be described?,nervous,not nervous
@user or their short shorts http,defensive,How can this statement be described?,defensive,not defensive
@user or their short shorts http,arrogant,How can this statement be described?,arrogant,not arrogant
@user or their short shorts http,impulsive,How can this statement be described?,impulsive,not impulsive
@user or their short shorts http,patronizing,How can this statement be described?,patronizing,not patronizing
@user or their short shorts http,pessimistic,How can this statement be described?,pessimistic,not pessimistic
@user or their short shorts http,sullen,How can this statement be described?,sullen,not sullen
@user or their short shorts http,stubborn,How can this statement be described?,stubborn,not stubborn
@user or their short shorts http,egotistical,How can this statement be described?,egotistical,not egotistical
@user or their short shorts http,rude,How can this statement be described?,rude,not rude
@user or their short shorts http,mean,How can this statement be described?,mean,not mean
@user or their short shorts http,secretive,How can this statement be described?,secretive,not secretive
@user or their short shorts http,bossy,How can this statement be described?,bossy,not bossy
@user or their short shorts http,sarcastic,How can this statement be described?,sarcastic,not sarcastic
@user or their short shorts http,irresponsible,How can this statement be described?,irresponsible,not irresponsible
@user or their short shorts http,lazy,How can this statement be described?,lazy,not lazy
@user or their short shorts http,selfish,How can this statement be described?,selfish,not selfish
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,creative,How can this statement be described?,creative,not creative
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,adventurous,How can this statement be described?,adventurous,not adventurous
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,generous,How can this statement be described?,generous,not generous
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,decisive,How can this statement be described?,decisive,not decisive
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,diplomatic,How can this statement be described?,diplomatic,not diplomatic
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,affectionate,How can this statement be described?,affectionate,not affectionate
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,hardworking,How can this statement be described?,hardworking,not hardworking
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,observant,How can this statement be described?,observant,not observant
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,helpful,How can this statement be described?,helpful,not helpful
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,optimistic,How can this statement be described?,optimistic,not optimistic
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,honest,How can this statement be described?,honest,not honest
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,funny,How can this statement be described?,funny,not funny
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,amusing,How can this statement be described?,amusing,not amusing
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,calm,How can this statement be described?,calm,not calm
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,polite,How can this statement be described?,polite,not polite
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,charismatic,How can this statement be described?,charismatic,not charismatic
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,romantic,How can this statement be described?,romantic,not romantic
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,friendly,How can this statement be described?,friendly,not friendly
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,clever,How can this statement be described?,clever,not clever
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,compassionate,How can this statement be described?,compassionate,not compassionate
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,aggressive,How can this statement be described?,aggressive,not aggressive
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,cynical,How can this statement be described?,cynical,not cynical
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,grumpy,How can this statement be described?,grumpy,not grumpy
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,nervous,How can this statement be described?,nervous,not nervous
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,defensive,How can this statement be described?,defensive,not defensive
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,arrogant,How can this statement be described?,arrogant,not arrogant
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,impulsive,How can this statement be described?,impulsive,not impulsive
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,patronizing,How can this statement be described?,patronizing,not patronizing
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,pessimistic,How can this statement be described?,pessimistic,not pessimistic
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,sullen,How can this statement be described?,sullen,not sullen
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,stubborn,How can this statement be described?,stubborn,not stubborn
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,egotistical,How can this statement be described?,egotistical,not egotistical
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,rude,How can this statement be described?,rude,not rude
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,mean,How can this statement be described?,mean,not mean
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,secretive,How can this statement be described?,secretive,not secretive
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,bossy,How can this statement be described?,bossy,not bossy
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,sarcastic,How can this statement be described?,sarcastic,not sarcastic
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,irresponsible,How can this statement be described?,irresponsible,not irresponsible
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,lazy,How can this statement be described?,lazy,not lazy
@user @user @user @user @user Hyperloop could do that trip in less than half an hour,selfish,How can this statement be described?,selfish,not selfish
@user Looks like they’re fighting an actual fire demon!,creative,How can this statement be described?,creative,not creative
@user Looks like they’re fighting an actual fire demon!,adventurous,How can this statement be described?,adventurous,not adventurous
@user Looks like they’re fighting an actual fire demon!,generous,How can this statement be described?,generous,not generous
@user Looks like they’re fighting an actual fire demon!,decisive,How can this statement be described?,decisive,not decisive
@user Looks like they’re fighting an actual fire demon!,diplomatic,How can this statement be described?,diplomatic,not diplomatic
@user Looks like they’re fighting an actual fire demon!,affectionate,How can this statement be described?,affectionate,not affectionate
@user Looks like they’re fighting an actual fire demon!,hardworking,How can this statement be described?,hardworking,not hardworking
@user Looks like they’re fighting an actual fire demon!,observant,How can this statement be described?,observant,not observant
@user Looks like they’re fighting an actual fire demon!,helpful,How can this statement be described?,helpful,not helpful
@user Looks like they’re fighting an actual fire demon!,optimistic,How can this statement be described?,optimistic,not optimistic
@user Looks like they’re fighting an actual fire demon!,honest,How can this statement be described?,honest,not honest
@user Looks like they’re fighting an actual fire demon!,funny,How can this statement be described?,funny,not funny
@user Looks like they’re fighting an actual fire demon!,amusing,How can this statement be described?,amusing,not amusing
@user Looks like they’re fighting an actual fire demon!,calm,How can this statement be described?,calm,not calm
@user Looks like they’re fighting an actual fire demon!,polite,How can this statement be described?,polite,not polite
@user Looks like they’re fighting an actual fire demon!,charismatic,How can this statement be described?,charismatic,not charismatic
@user Looks like they’re fighting an actual fire demon!,romantic,How can this statement be described?,romantic,not romantic
@user Looks like they’re fighting an actual fire demon!,friendly,How can this statement be described?,friendly,not friendly
@user Looks like they’re fighting an actual fire demon!,clever,How can this statement be described?,clever,not clever
@user Looks like they’re fighting an actual fire demon!,compassionate,How can this statement be described?,compassionate,not compassionate
@user Looks like they’re fighting an actual fire demon!,aggressive,How can this statement be described?,aggressive,not aggressive
@user Looks like they’re fighting an actual fire demon!,cynical,How can this statement be described?,cynical,not cynical
@user Looks like they’re fighting an actual fire demon!,grumpy,How can this statement be described?,grumpy,not grumpy
@user Looks like they’re fighting an actual fire demon!,nervous,How can this statement be described?,nervous,not nervous
@user Looks like they’re fighting an actual fire demon!,defensive,How can this statement be described?,defensive,not defensive
@user Looks like they’re fighting an actual fire demon!,arrogant,How can this statement be described?,arrogant,not arrogant
@user Looks like they’re fighting an actual fire demon!,impulsive,How can this statement be described?,impulsive,not impulsive
@user Looks like they’re fighting an actual fire demon!,patronizing,How can this statement be described?,patronizing,not patronizing
@user Looks like they’re fighting an actual fire demon!,pessimistic,How can this statement be described?,pessimistic,not pessimistic
@user Looks like they’re fighting an actual fire demon!,sullen,How can this statement be described?,sullen,not sullen
@user Looks like they’re fighting an actual fire demon!,stubborn,How can this statement be described?,stubborn,not stubborn
@user Looks like they’re fighting an actual fire demon!,egotistical,How can this statement be described?,egotistical,not egotistical
@user Looks like they’re fighting an actual fire demon!,rude,How can this statement be described?,rude,not rude
@user Looks like they’re fighting an actual fire demon!,mean,How can this statement be described?,mean,not mean
@user Looks like they’re fighting an actual fire demon!,secretive,How can this statement be described?,secretive,not secretive
@user Looks like they’re fighting an actual fire demon!,bossy,How can this statement be described?,bossy,not bossy
@user Looks like they’re fighting an actual fire demon!,sarcastic,How can this statement be described?,sarcastic,not sarcastic
@user Looks like they’re fighting an actual fire demon!,irresponsible,How can this statement be described?,irresponsible,not irresponsible
@user Looks like they’re fighting an actual fire demon!,lazy,How can this statement be described?,lazy,not lazy
@user Looks like they’re fighting an actual fire demon!,selfish,How can this statement be described?,selfish,not selfish
to help mend the fault in our stars,creative,How can this statement be described?,creative,not creative
to help mend the fault in our stars,adventurous,How can this statement be described?,adventurous,not adventurous
to help mend the fault in our stars,generous,How can this statement be described?,generous,not generous
to help mend the fault in our stars,decisive,How can this statement be described?,decisive,not decisive
to help mend the fault in our stars,diplomatic,How can this statement be described?,diplomatic,not diplomatic
to help mend the fault in our stars,affectionate,How can this statement be described?,affectionate,not affectionate
to help mend the fault in our stars,hardworking,How can this statement be described?,hardworking,not hardworking
to help mend the fault in our stars,observant,How can this statement be described?,observant,not observant
to help mend the fault in our stars,helpful,How can this statement be described?,helpful,not helpful
to help mend the fault in our stars,optimistic,How can this statement be described?,optimistic,not optimistic
to help mend the fault in our stars,honest,How can this statement be described?,honest,not honest
to help mend the fault in our stars,funny,How can this statement be described?,funny,not funny
to help mend the fault in our stars,amusing,How can this statement be described?,amusing,not amusing
to help mend the fault in our stars,calm,How can this statement be described?,calm,not calm
to help mend the fault in our stars,polite,How can this statement be described?,polite,not polite
to help mend the fault in our stars,charismatic,How can this statement be described?,charismatic,not charismatic
to help mend the fault in our stars,romantic,How can this statement be described?,romantic,not romantic
to help mend the fault in our stars,friendly,How can this statement be described?,friendly,not friendly
to help mend the fault in our stars,clever,How can this statement be described?,clever,not clever
to help mend the fault in our stars,compassionate,How can this statement be described?,compassionate,not compassionate
to help mend the fault in our stars,aggressive,How can this statement be described?,aggressive,not aggressive
to help mend the fault in our stars,cynical,How can this statement be described?,cynical,not cynical
to help mend the fault in our stars,grumpy,How can this statement be described?,grumpy,not grumpy
to help mend the fault in our stars,nervous,How can this statement be described?,nervous,not nervous
to help mend the fault in our stars,defensive,How can this statement be described?,defensive,not defensive
to help mend the fault in our stars,arrogant,How can this statement be described?,arrogant,not arrogant
to help mend the fault in our stars,impulsive,How can this statement be described?,impulsive,not impulsive
to help mend the fault in our stars,patronizing,How can this statement be described?,patronizing,not patronizing
to help mend the fault in our stars,pessimistic,How can this statement be described?,pessimistic,not pessimistic
to help mend the fault in our stars,sullen,How can this statement be described?,sullen,not sullen
to help mend the fault in our stars,stubborn,How can this statement be described?,stubborn,not stubborn
to help mend the fault in our stars,egotistical,How can this statement be described?,egotistical,not egotistical
to help mend the fault in our stars,rude,How can this statement be described?,rude,not rude
to help mend the fault in our stars,mean,How can this statement be described?,mean,not mean
to help mend the fault in our stars,secretive,How can this statement be described?,secretive,not secretive
to help mend the fault in our stars,bossy,How can this statement be described?,bossy,not bossy
to help mend the fault in our stars,sarcastic,How can this statement be described?,sarcastic,not sarcastic
to help mend the fault in our stars,irresponsible,How can this statement be described?,irresponsible,not irresponsible
to help mend the fault in our stars,lazy,How can this statement be described?,lazy,not lazy
to help mend the fault in our stars,selfish,How can this statement be described?,selfish,not selfish
@user @user It will be later this year when laser links activate on polar constellation,creative,How can this statement be described?,creative,not creative
@user @user It will be later this year when laser links activate on polar constellation,adventurous,How can this statement be described?,adventurous,not adventurous
@user @user It will be later this year when laser links activate on polar constellation,generous,How can this statement be described?,generous,not generous
@user @user It will be later this year when laser links activate on polar constellation,decisive,How can this statement be described?,decisive,not decisive
@user @user It will be later this year when laser links activate on polar constellation,diplomatic,How can this statement be described?,diplomatic,not diplomatic
@user @user It will be later this year when laser links activate on polar constellation,affectionate,How can this statement be described?,affectionate,not affectionate
@user @user It will be later this year when laser links activate on polar constellation,hardworking,How can this statement be described?,hardworking,not hardworking
@user @user It will be later this year when laser links activate on polar constellation,observant,How can this statement be described?,observant,not observant
@user @user It will be later this year when laser links activate on polar constellation,helpful,How can this statement be described?,helpful,not helpful
@user @user It will be later this year when laser links activate on polar constellation,optimistic,How can this statement be described?,optimistic,not optimistic
@user @user It will be later this year when laser links activate on polar constellation,honest,How can this statement be described?,honest,not honest
@user @user It will be later this year when laser links activate on polar constellation,funny,How can this statement be described?,funny,not funny
@user @user It will be later this year when laser links activate on polar constellation,amusing,How can this statement be described?,amusing,not amusing
@user @user It will be later this year when laser links activate on polar constellation,calm,How can this statement be described?,calm,not calm
@user @user It will be later this year when laser links activate on polar constellation,polite,How can this statement be described?,polite,not polite
@user @user It will be later this year when laser links activate on polar constellation,charismatic,How can this statement be described?,charismatic,not charismatic
@user @user It will be later this year when laser links activate on polar constellation,romantic,How can this statement be described?,romantic,not romantic
@user @user It will be later this year when laser links activate on polar constellation,friendly,How can this statement be described?,friendly,not friendly
@user @user It will be later this year when laser links activate on polar constellation,clever,How can this statement be described?,clever,not clever
@user @user It will be later this year when laser links activate on polar constellation,compassionate,How can this statement be described?,compassionate,not compassionate
@user @user It will be later this year when laser links activate on polar constellation,aggressive,How can this statement be described?,aggressive,not aggressive
@user @user It will be later this year when laser links activate on polar constellation,cynical,How can this statement be described?,cynical,not cynical
@user @user It will be later this year when laser links activate on polar constellation,grumpy,How can this statement be described?,grumpy,not grumpy
@user @user It will be later this year when laser links activate on polar constellation,nervous,How can this statement be described?,nervous,not nervous
@user @user It will be later this year when laser links activate on polar constellation,defensive,How can this statement be described?,defensive,not defensive
@user @user It will be later this year when laser links activate on polar constellation,arrogant,How can this statement be described?,arrogant,not arrogant
@user @user It will be later this year when laser links activate on polar constellation,impulsive,How can this statement be described?,impulsive,not impulsive
@user @user It will be later this year when laser links activate on polar constellation,patronizing,How can this statement be described?,patronizing,not patronizing
@user @user It will be later this year when laser links activate on polar constellation,pessimistic,How can this statement be described?,pessimistic,not pessimistic
@user @user It will be later this year when laser links activate on polar constellation,sullen,How can this statement be described?,sullen,not sullen
@user @user It will be later this year when laser links activate on polar constellation,stubborn,How can this statement be described?,stubborn,not stubborn
@user @user It will be later this year when laser links activate on polar constellation,egotistical,How can this statement be described?,egotistical,not egotistical
@user @user It will be later this year when laser links activate on polar constellation,rude,How can this statement be described?,rude,not rude
@user @user It will be later this year when laser links activate on polar constellation,mean,How can this statement be described?,mean,not mean
@user @user It will be later this year when laser links activate on polar constellation,secretive,How can this statement be described?,secretive,not secretive
@user @user It will be later this year when laser links activate on polar constellation,bossy,How can this statement be described?,bossy,not bossy
@user @user It will be later this year when laser links activate on polar constellation,sarcastic,How can this statement be described?,sarcastic,not sarcastic
@user @user It will be later this year when laser links activate on polar constellation,irresponsible,How can this statement be described?,irresponsible,not irresponsible
@user @user It will be later this year when laser links activate on polar constellation,lazy,How can this statement be described?,lazy,not lazy
@user @user It will be later this year when laser links activate on polar constellation,selfish,How can this statement be described?,selfish,not selfish
Starlink is meant for peaceful use only,creative,How can this statement be described?,creative,not creative
Starlink is meant for peaceful use only,adventurous,How can this statement be described?,adventurous,not adventurous
Starlink is meant for peaceful use only,generous,How can this statement be described?,generous,not generous
Starlink is meant for peaceful use only,decisive,How can this statement be described?,decisive,not decisive
Starlink is meant for peaceful use only,diplomatic,How can this statement be described?,diplomatic,not diplomatic
Starlink is meant for peaceful use only,affectionate,How can this statement be described?,affectionate,not affectionate
Starlink is meant for peaceful use only,hardworking,How can this statement be described?,hardworking,not hardworking
Starlink is meant for peaceful use only,observant,How can this statement be described?,observant,not observant
Starlink is meant for peaceful use only,helpful,How can this statement be described?,helpful,not helpful
Starlink is meant for peaceful use only,optimistic,How can this statement be described?,optimistic,not optimistic
Starlink is meant for peaceful use only,honest,How can this statement be described?,honest,not honest
Starlink is meant for peaceful use only,funny,How can this statement be described?,funny,not funny
Starlink is meant for peaceful use only,amusing,How can this statement be described?,amusing,not amusing
Starlink is meant for peaceful use only,calm,How can this statement be described?,calm,not calm
Starlink is meant for peaceful use only,polite,How can this statement be described?,polite,not polite
Starlink is meant for peaceful use only,charismatic,How can this statement be described?,charismatic,not charismatic
Starlink is meant for peaceful use only,romantic,How can this statement be described?,romantic,not romantic
Starlink is meant for peaceful use only,friendly,How can this statement be described?,friendly,not friendly
Starlink is meant for peaceful use only,clever,How can this statement be described?,clever,not clever
Starlink is meant for peaceful use only,compassionate,How can this statement be described?,compassionate,not compassionate
Starlink is meant for peaceful use only,aggressive,How can this statement be described?,aggressive,not aggressive
Starlink is meant for peaceful use only,cynical,How can this statement be described?,cynical,not cynical
Starlink is meant for peaceful use only,grumpy,How can this statement be described?,grumpy,not grumpy
Starlink is meant for peaceful use only,nervous,How can this statement be described?,nervous,not nervous
Starlink is meant for peaceful use only,defensive,How can this statement be described?,defensive,not defensive
Starlink is meant for peaceful use only,arrogant,How can this statement be described?,arrogant,not arrogant
Starlink is meant for peaceful use only,impulsive,How can this statement be described?,impulsive,not impulsive
Starlink is meant for peaceful use only,patronizing,How can this statement be described?,patronizing,not patronizing
Starlink is meant for peaceful use only,pessimistic,How can this statement be described?,pessimistic,not pessimistic
Starlink is meant for peaceful use only,sullen,How can this statement be described?,sullen,not sullen
Starlink is meant for peaceful use only,stubborn,How can this statement be described?,stubborn,not stubborn
Starlink is meant for peaceful use only,egotistical,How can this statement be described?,egotistical,not egotistical
Starlink is meant for peaceful use only,rude,How can this statement be described?,rude,not rude
Starlink is meant for peaceful use only,mean,How can this statement be described?,mean,not mean
Starlink is meant for peaceful use only,secretive,How can this statement be described?,secretive,not secretive
Starlink is meant for peaceful use only,bossy,How can this statement be described?,bossy,not bossy
Starlink is meant for peaceful use only,sarcastic,How can this statement be described?,sarcastic,not sarcastic
