tweet_text,tweet_id,retweets,favorites,date,fav_to_follower_ratio,retweet_to_follower_ratio,prediction_creative,prediction_adventurous,prediction_generous,prediction_decisive,prediction_diplomatic,prediction_affectionate,prediction_hardworking,prediction_observant,prediction_helpful,prediction_optimistic,prediction_honest,prediction_funny,prediction_amusing,prediction_calm,prediction_polite,prediction_charismatic,prediction_romantic,prediction_friendly,prediction_clever,prediction_compassionate,prediction_aggressive,prediction_cynical,prediction_grumpy,prediction_nervous,prediction_defensive,prediction_arrogant,prediction_impulsive,prediction_patronizing,prediction_pessimistic,prediction_sullen,prediction_stubborn,prediction_egotistical,prediction_rude,prediction_mean,prediction_secretive,prediction_bossy,prediction_sarcastic,prediction_irresponsible,prediction_lazy,prediction_selfish
@user @user Reich is suicidally boring,1572415723846406151,652,12528,2022-09-21,-9.054843449,-12.01052031,2.78E-05,2.00E-06,0.06124756858,0.06185199693,2.51E-05,4.78E-05,0.001724032336,0.309441328,0.0005539186532,0.0006087900838,0.1220810339,4.26E-07,2.62E-06,0.0006214298191,1.44E-05,1.55E-06,0.000779793656,7.51E-06,0.00496938685,0.008492941968,0.05296380818,0.9637063742,0.8944427967,0.4854593575,0.003997385502,0.6601551175,0.6050844193,0.00216252869,0.9180397987,0.392716378,0.9960405827,0.04859006405,0.585524559,0.9822275043,0.01419331413,0.165041849,0.9818587303,0.7059899569,0.7941508293,0.5140255094
@user You both an idiot and a liar,1572414455681814528,5017,55611,2022-09-21,-7.564428565,-9.969977443,0.0002452490444,0.001457123552,0.4513197839,0.0418157801,5.69E-06,0.002001768444,0.2305536866,0.1356170326,0.0002089295012,0.07267794013,0.0001280891302,0.0001033000153,0.009915285744,0.008122810163,4.77E-07,0.008578227833,0.2044018656,8.05E-07,0.002231857041,0.05010568723,0.8633191586,0.9379444122,0.9544219375,0.72161901,0.4159553349,0.9969213009,0.999912858,0.0003014210961,0.9770854712,0.0574160181,0.9999306202,0.9103683233,0.9952313304,0.9998754263,0.106757924,0.9901949763,0.9990670085,0.9989159107,0.8871185184,0.987524271
@user @user @user Curiouser and curiouser …,1572396742267609090,457,10169,2022-09-21,-9.263465712,-12.36588148,0.01799379103,0.8943843842,0.1994019598,0.003068456892,5.96E-05,0.06015211344,0.1327851415,0.9010276794,0.1071745157,0.3189814389,0.0003494853736,0.00499579031,0.289550364,0.009550604038,0.0004093660682,0.03681043535,0.4526809752,0.0005146290641,0.5621976256,0.1976714581,0.02750434168,0.1132589579,0.01598402485,0.9942910671,0.001842888189,0.006401561201,0.9985248446,0.000148887877,0.7220516801,0.002778232796,0.8890560269,0.02580062672,0.04283582792,0.2695249617,0.07857649773,0.02651263028,0.6329888105,0.7601614594,0.2122329175,0.2648971677
@user @user Same,1572264954727890949,211,4606,2022-09-20,-10.05544979,-13.13870673,0.007429881487,0.02434503287,0.470528096,0.4217750132,0.006098432466,0.2779166996,0.4711335301,0.6675802469,0.2176935524,0.1900880039,0.006666067056,0.0003865836479,0.0355761759,0.03378179669,0.0008874395862,0.2663004994,0.5478066206,0.0005128551857,0.1605019122,0.3462679386,0.9848175645,0.8932210803,0.9859267473,0.9951761961,0.5641295314,0.9778318405,0.9996196032,0.002932956908,0.9880840182,0.1211277172,0.999948144,0.3953565657,0.9234384298,0.9753642082,0.9294682741,0.9294559956,0.9936835766,0.9801244736,0.9854297638,0.9450537562
"@user @user Happy birthday bro, love you",1572206530614947840,535,15319,2022-09-20,-8.8537157,-12.20829812,0.005923048127,0.003734093392,0.5419363379,0.1803657264,1.40E-05,0.999761045,0.5264351368,0.4193991125,0.08008191735,0.3869085908,0.001209859969,0.01367737912,0.8136011958,0.002559000626,0.00264977105,0.8465598226,0.8456942439,0.01181564759,0.3375349045,0.413151294,0.9725402594,0.1908593178,0.3254672289,0.9220968485,0.01429696567,0.9957270622,0.9987421632,0.001465132344,0.3246656358,0.002143622376,0.9999554157,0.3651352823,0.9125187397,0.9802101254,0.3912946582,0.4237972498,0.9959881902,0.8625417352,0.9107815623,0.1473116726
"@user @user Yes, all US &amp; Canada cars with safety scores above 80 should receive an invitation to download FSD Beta by tomorrow",1572091244796329987,328,3397,2022-09-20,-10.35991691,-12.69755127,0.02748700045,0.002188690007,0.02602920681,0.04928959161,0.01904184744,0.001265145955,0.07717573643,0.9713994265,0.671036005,0.8716918826,0.002406264888,0.001107705175,0.01441272348,0.01919702813,0.002919950522,0.04321775213,6.21E-05,0.004911978729,0.9160749316,0.4179290831,0.6725446582,0.1461467147,0.1299241036,0.6420972347,0.00759176584,0.174419716,0.8075879216,0.0001352478721,0.1411673129,0.0009579129983,0.3103046417,0.08434393257,0.1319844425,0.8065648675,0.1473509967,0.9433627725,0.008145030588,0.5135006309,0.08584785461,0.02678736858
"@user @user Note, Autopilot/AI team is also working on Optimus and (actually smart) summon/autopark, which have end of month deadlines",1572090491050799107,524,5911,2022-09-20,-9.805994576,-12.22907319,0.06065412983,0.00733503513,0.004837099928,0.0001473295997,0.001166916918,0.01416478679,0.9659730196,0.8795406222,0.08806508034,0.9317700267,0.01063384861,0.003778434824,0.05135302246,0.2685317993,0.008647790179,0.005474828184,0.08088554442,0.001627624268,0.4349987805,0.1475682855,0.4940140843,0.06770513952,0.2941889763,0.9932734966,0.0005132480874,0.03532875329,0.99678123,1.30E-05,0.5017483234,0.01940282062,0.9720181227,0.02033493109,0.01752711274,0.06993854791,0.8996536136,0.6442071795,0.1432511955,0.07219140232,0.09001050889,0.1662750691
@user @user Next month,1572090022156705792,135,2971,2022-09-20,-10.493911,-13.5852901,0.006671013776,0.0143657783,0.4496794641,0.17218256,0.003030273132,0.06654431671,0.5651869774,0.7720098495,0.05180485919,0.2596489191,0.002159506781,0.0008176114061,0.04544698074,0.01668843441,0.0008410191513,0.4733428061,0.3533280194,0.0002299355838,0.164456144,0.1775991917,0.9856055379,0.8697276711,0.9619229436,0.9912806153,0.2588234842,0.9747452736,0.9988162518,0.003055417677,0.9771371484,0.1099113077,0.9998749495,0.5046433806,0.9416829944,0.9916853905,0.8911972642,0.9528226852,0.996286273,0.9750750661,0.9859931469,0.8488743901
@user Starlink will ask for an exemption to Iranian sanctions in this regard,1571988764947320832,13323,56889,2022-09-19,-7.541707597,-8.993317733,0.01841021515,0.9342792034,0.1508309394,0.1936378479,0.4886254966,0.06119558215,0.3632843792,0.7926083803,0.2519208789,0.2905717194,0.000661873084,0.0002224901546,0.004519421142,0.001189954695,0.0009742944385,0.0361000672,0.04865765199,0.001928331912,0.5945567489,0.6460343003,0.9768483639,0.3024959564,0.5827633739,0.9663125873,0.2580891252,0.6835682988,0.9895532131,0.0006427078624,0.7685526013,0.01007190906,0.9956637025,0.322049588,0.2750937641,0.7401474714,0.08213483542,0.576068759,0.1909668446,0.974222064,0.5209861398,0.834109962
@user @user Looking forward to providing Starlink service to the people of Zambia!,1571988325053116418,2732,28459,2022-09-19,-8.234345143,-10.57777566,0.02568707429,0.02894975618,0.005505546927,0.03213664517,0.001210482325,0.4133696556,0.219837606,0.08031477034,0.9275320172,1,0.001178306062,0.0001174044373,0.003021265613,0.01892295852,0.01324115787,0.6213240027,2.43E-05,0.84417665,0.4429506958,0.4137940407,0.01254162472,3.42E-06,0.0001687880576,0.7520635128,1.98E-05,0.04859901592,0.8918838501,1.93E-06,1.20E-06,2.96E-06,0.06437437236,0.0004405906948,0.002999495016,0.05125337839,0.0002062979183,0.04389800504,0.000261959678,0.002730173292,0.0004592032346,0.0001502286759
@user @user Car will move on tighter gaps as we enhance NN velocity predictions for crossing traffic. 10.69.3 next month has some step-change improvements.,1571983721024086018,374,7102,2022-09-19,-9.622433163,-12.56630908,0.003925753757,0.002222358715,0.004401957616,0.00531012984,0.000569900847,0.08348468691,0.5446923971,0.9911605716,0.9868202806,0.99604249,0.2398819923,0.008509170264,0.4799805284,0.7919869423,0.03216003999,0.0740378052,0.00291848206,0.02090815641,0.8385156393,0.3264749348,0.3718972802,0.0835731402,0.02200797759,0.36298123,0.01105060801,0.08937310427,0.8968001008,1.88E-05,0.1116783097,0.003960279748,0.7504615188,0.01354516577,0.01790474541,0.4656105042,0.09627182037,0.5688895583,0.103316389,0.1153792888,0.02478430234,0.05951023474
"FSD Beta 10.69.2.1 looks good, extending to 160k owners in US &amp; Canada",1571966834659794947,3439,45807,2022-09-19,-7.75837268,-10.34762887,0.0009773314232,0.01198623516,0.0151025299,3.09E-05,0.0007989655132,0.00505882455,0.2512145936,0.6606225967,0.9495517612,0.9998916388,0.04268120974,0.007052609697,0.2296828926,0.1654993594,0.00116039929,0.01734940335,0.004565463401,0.0114737004,0.3459410667,0.3471378088,0.280952245,0.02135696448,0.02316272072,0.2899998426,0.0008065555012,0.1547982395,0.7073688507,1.21E-05,0.00360574713,0.000617737358,0.7866389751,0.02822890691,0.09274971485,0.2443505079,0.04629663751,0.1003682166,0.3647017181,0.1544790715,0.1138733476,0.07923590392
@user Profoundly important concept,1571966300892856320,344,7784,2022-09-19,-9.530739253,-12.64992322,0.0244275108,0.0182124339,0.3764619231,0.9897620082,0.1490707994,0.1541359276,0.04840393737,0.5812343359,0.9921774268,0.4367374778,0.02416999452,3.70E-05,0.0001735985861,0.1716066003,0.001453338191,0.4152142406,0.6637488604,0.001224260777,0.5841441154,0.9455778599,0.6789172888,0.09679597616,0.8724480271,0.9348168373,0.04303722829,0.2243944257,0.9913017154,0.0004898197367,0.8172255158,0.06265863031,0.9992970228,0.01046001166,0.1681565493,0.8874244094,0.04105589166,0.3491894305,0.003073000815,0.08783640712,0.945751965,0.09729004651
Great for clearing dust!,1571936169801179138,2728,60494,2022-09-19,-7.480265411,-10.57924086,0.003934622277,1.62E-05,0.1561801732,0.005152354017,8.71E-06,0.02006116509,0.2807299793,0.6345414519,0.999997735,0.6579561234,0.01898469217,0.0005066405283,0.1480062604,0.04691706598,0.004846943542,0.08187393844,0.0005441427347,0.121868223,0.8229107857,0.3677451313,0.01093377452,0.1255689263,0.1488133818,0.7948524356,0.001294734189,0.1599884331,0.9988671541,3.72E-05,0.1592349708,0.002031070879,0.977922678,0.000394724455,0.04635796323,0.5503655672,0.02001650073,0.3754191101,0.9008453488,0.1907095909,0.177539438,0.06359022856
"@user @user Booster 7 now returns to high bay for robustness upgrades &amp; booster 8 moves to pad for testing.

Next big test is probably full stack wet dress rehearsal, then 33 engine firing in a few weeks.",1571935414448963586,941,11153,2022-09-19,-9.171101078,-11.64362174,0.001258901902,0.008301995695,0.004450863693,0.005815805867,0.001269958215,0.006804276258,0.8787889481,0.9325452447,0.5955844522,0.9996294975,0.02945251763,0.001286806073,0.0399178043,0.8975470066,0.004891320597,0.03983782604,0.0002426498395,0.003853948321,0.1452170163,0.007267083973,0.05768411234,0.03694576398,0.009289694019,0.8899289966,0.0003698837536,0.254360944,0.04375793412,5.02E-06,0.005252459552,0.0001850682747,0.9524098635,0.02099284343,0.004845525138,0.01127216686,0.7364933491,0.255266875,0.01565223746,0.004878497683,0.004154419061,0.03224523365
7 engine static fire http,1571929797185667072,10726,138448,2022-09-19,-6.652314794,-9.210138897,0.0003165503731,1.57E-05,0.2363991886,0.3806203306,0.001467119786,0.4544761479,0.5923631191,0.4541493058,0.4185022116,0.2301867753,0.03419044986,0.00189491862,0.04360771924,0.06528865546,0.006820358802,0.2193600982,0.212542966,0.01085308008,0.09851255268,0.4944612384,0.808836937,0.8198807836,0.886416316,0.8877102733,0.9120228291,0.9568247795,0.9648985267,0.001880579512,0.853141427,0.09498279542,0.9998832941,0.3168362379,0.3232271671,0.7249087095,0.6936878562,0.7791340947,0.9261933565,0.7641501427,0.8162756562,0.7712374926
@user @user Shaded patio,1572693484213272580,177,6670,2022-09-21,-9.686085014,-13.31531042,0.02972476557,0.007004233077,0.2087557018,0.1370208859,0.001451975433,0.1051627994,0.3795923889,0.5450238585,0.3248870671,0.3836548924,0.000574990001,0.0002526080643,0.03133627027,0.04928913713,0.003335055197,0.09039212763,0.3648175597,0.003922398668,0.2919434011,0.4169491827,0.2134533077,0.6259371638,0.451223433,0.9662677646,0.06333272904,0.8624196649,0.997296989,0.0005769107956,0.9302825332,0.004566770513,0.9991230369,0.2316590995,0.4866422117,0.9688405395,0.4366099834,0.5245072842,0.9874688387,0.8972086906,0.7641593814,0.7470478415
"@user Actually, I live in a little house on Weems St that cost ~$50k (but I’ve done a lot with the place!)",1572693048433479680,2343,61298,2022-09-21,-7.467957658,-10.73227271,0.4901994467,0.08394042403,0.4568524361,0.01472635847,0.001029850449,0.9232973456,0.2880744934,0.2919316888,0.03594364226,0.6974579096,0.0001983216353,0.3149265647,0.9557548761,0.1497040242,0.0002026330912,0.01081795897,0.009629299864,0.002511796774,0.9251205325,0.06718200445,0.4722104669,0.01435248181,0.0212992616,0.09740287066,0.007906218059,0.4190455377,0.9973676801,4.77E-05,0.4058390856,0.0002172444802,0.9986565113,0.06493599713,0.1224704161,0.4502755105,0.1798150241,0.7057837844,0.9188355207,0.05492192879,0.0002847743744,0.004775620997
@user Aka cogency,1572692745633808384,199,4390,2022-09-21,-10.10437565,-13.19815533,0.02231166698,0.0399050042,0.2736145258,0.4729643762,0.01799339242,0.2964554131,0.6210428476,0.6718559265,0.6250957251,0.241178304,0.03055561706,0.004289490636,0.06793170422,0.0827479735,0.005674523301,0.3342235088,0.5705573559,0.00193840242,0.2813130915,0.2831197977,0.9394423962,0.7133166194,0.9248872399,0.9734197259,0.1854992509,0.7820280194,0.9959384203,0.007697926834,0.9065003991,0.09604465216,0.9994249344,0.2504791021,0.5607638955,0.7881128192,0.5281775594,0.7854140997,0.9386314154,0.9167129397,0.9201833606,0.8594028354
@user Looks awesome 😎,1572632382561484800,800,29410,2022-09-21,-8.202370122,-11.80684843,0.09464965016,0.09087064117,0.5176252723,0.09656035155,8.70E-05,0.4888071418,0.4829851091,0.3148904741,0.3089189529,0.9253593087,0.000118602351,0.3050827384,0.9627467394,0.01885862835,0.0006343657151,0.9794592261,0.7113032341,0.02349319309,0.8958936334,0.2150409818,0.9262906909,0.07679088414,0.09356434643,0.8658770919,0.0009952475084,0.9481629133,0.9989963174,0.0327232331,0.2792629302,0.00509764161,0.9997914433,0.316378504,0.7350968122,0.9265073538,0.1301839054,0.7215669751,0.973457098,0.7802222371,0.9115688801,0.8163815141
@user @user Maybe little electric Tesla boats with a retro-futuristic Victorian design,1572620091396878338,346,4938,2022-09-21,-9.986744483,-12.64502138,0.9906277657,0.4090807438,0.006516149733,0.000399538636,5.28E-05,0.01760975271,0.1471443176,0.646414876,0.4805311859,0.9335808754,0.01688293368,0.04848733544,0.5589999557,0.01765349135,0.004805712029,0.03620948642,0.1917654723,0.0004689713824,0.9895626903,0.07192994654,0.08460971713,0.1377053559,0.09769047052,0.8213124871,0.0008590789512,0.04299978539,0.9988421798,0.0005561668077,0.3672884405,0.00407754723,0.9364222288,0.004699877463,0.01028050669,0.2054201514,0.45971632,0.06824748963,0.8456573486,0.721938014,0.1200783029,0.1680582911
"@user Long-term goal is a boardwalk with amenities that goes all the way to downtown Austin, so you can walk, bike or kayak",1572619068347404288,268,4460,2022-09-21,-10.08855611,-12.90047317,0.01829161122,0.2227374613,0.002881405642,0.003319815965,0.0007223722641,0.01194160525,0.2495416999,0.4058759809,0.9299162626,0.9998787642,0.0398991704,0.001031369902,0.03149156645,0.04795171693,0.002517855261,0.03060176969,0.009443781339,0.03962762281,0.6546622515,0.3993597627,0.02166122198,0.002035148209,0.006054729689,0.2186403722,3.50E-05,0.00392240053,0.8508681059,2.30E-06,0.02928486466,0.0007356709684,0.9835746288,0.0001597758092,0.007847012021,0.1431765258,0.01242466923,0.008079264313,0.004393748473,0.01349656936,0.003516047727,0.003575311275
@user Area from south Giga to river really will be next-level great &amp; open to public!,1572617803936727046,343,6493,2022-09-21,-9.712980201,-12.65372971,0.1196427941,0.3416803777,0.5824989676,0.4969148338,0.00140697998,0.03380651027,0.2569357753,0.2459243834,0.7834517956,0.9999991655,0.001021415577,0.005830917973,0.1184986085,0.001627349295,0.001951700542,0.9495584369,0.01550825592,0.2235231698,0.8235999942,0.201138407,0.6543073058,0.0002267184609,0.02149070799,0.3741847575,3.12E-05,0.2195656002,0.9903131723,1.91E-05,0.0001118535365,0.0002117607364,0.9056622386,0.009332579561,0.02339326218,0.1504282057,0.01532595977,0.07973875105,0.005564370193,0.04992521927,0.02729874104,0.006835854147
"@user @user Ecological paradise plans from south portion of Giga Texas to river look great, however we must first get the factory financially on its feet",1572616456071938049,395,6806,2022-09-21,-9.665900317,-12.51257441,0.0009652790031,0.009505824186,0.0006211794098,7.81E-05,0.000721489836,0.001447449205,0.6410371065,0.9367344975,0.04275275394,0.9967404008,0.316090852,0.000181349591,0.0008304849616,0.1729849279,0.002674764488,0.003872403177,0.0002419242519,4.88E-05,0.04203116521,0.7794053555,0.06080342829,0.06074654311,0.2243863195,0.9537369013,0.005721209571,0.0005293505383,0.03414370492,3.17E-06,0.849317193,0.0002654987329,0.9927235246,0.0003333617351,0.002046103589,0.3457533419,0.005868364125,0.08024933934,0.03071125597,0.2730292976,0.185352385,0.001845366904
"@user @user @user @user @user I was instrumental in creating OpenAI, which made DALL-E",1572605894499729408,154,2431,2022-09-21,-10.6954022,-13.45450757,0.9715842605,0.2613428831,0.0001299332944,0.9987149239,4.24E-07,0.02348170988,0.9002845287,0.7743284702,0.08628319949,0.00284680794,2.51E-05,0.0002867233707,0.001947456738,7.09E-06,4.45E-06,0.1731551886,6.62E-06,2.34E-06,0.9889940619,3.39E-05,0.9951807261,0.002985813888,0.04504201561,0.1513997316,0.003251302987,0.9693850279,0.9899193048,7.18E-05,0.09116169065,0.0002874111524,0.8622808456,0.28008461,0.07122691721,0.345168829,0.4378745258,0.157647118,0.04141060635,0.7867351174,0.006561684422,0.01681811735
"@user @user @user @user @user Although his methods of instruction very strongly favored stick over carrot, I did learn a tremendous amount of engineering from him &amp; appreciation of art (he is an extremely talented artist)",1572604058116173828,82,1430,2022-09-21,-11.22603045,-14.08474092,0.02825594321,0.003459607484,0.0215749722,0.0001491702278,0.0002956226526,0.9901252985,0.2164964378,0.4249299765,0.9999750853,0.8724789619,0.1179137155,0.003379333299,0.04844615608,0.1409676373,0.009302138351,0.02316322736,0.001945199445,0.6626306176,0.01725940593,0.6523159146,0.1530110687,5.18E-06,0.0007125193952,0.04167201743,3.77E-06,5.66E-05,0.01943050139,9.89E-08,0.001000440563,5.69E-06,0.8963266015,1.81E-05,0.0001260607387,0.06646855175,0.002386446344,0.9791235924,0.0005559487035,0.0005225641653,8.40E-05,2.41E-05
"@user @user @user @user @user Boys High was a good school, but it was government, not private. Brooklyn would be considered a middle income, not exclusive, neighborhood in America.",1572601652347117572,65,1279,2022-09-21,-11.33762637,-14.3170729,0.0001895801543,0.0005182044697,5.00E-05,0.0001785448403,0.004200909287,0.001232744893,0.2640105784,0.10316737,0.006610023789,0.09608486295,0.0002185456542,0.001213172451,0.05122523382,0.02750535309,0.001231860486,2.58E-05,0.00728022214,0.000106035819,0.1473061442,0.00340160355,0.01336865686,0.01342226751,0.1413152963,0.1458003521,0.01057902072,0.004405564163,0.3080849946,5.66E-05,0.35769701,0.002722696401,0.9482861757,0.01550640725,0.05751872063,0.1208291054,0.01752159558,0.02330460772,0.5519385934,0.4147533476,0.08169015497,0.02928876691
@user @user @user @user @user For sure,1572600332592762887,59,1163,2022-09-21,-11.43270202,-14.41392273,0.02860420197,0.007839835249,0.7643182278,0.8436517119,0.001593997935,0.6030745506,0.7693136334,0.8845389485,0.6044210792,0.9887778163,0.004740414675,0.003528825007,0.1546114832,0.02230360173,0.002086358611,0.4286755323,0.6667633653,0.003621644108,0.7514928579,0.4128051698,0.9924947023,0.1245350912,0.5814378858,0.431889385,0.01231434476,0.9486009479,0.9864156842,0.0003729466698,0.1174310446,0.009848269634,0.9990485311,0.07062059641,0.7828639746,0.9080551267,0.1781017482,0.4940780401,0.9009876847,0.3602378666,0.1054535061,0.1704403907
"@user @user @user @user @user Errol ran out of money in the 90’s. My brother &amp; I financially supported him &amp; his extended family in South Africa since then on condition that he not do bad things. Unfortunately, he did do bad things :(",1572595710528262160,154,2284,2022-09-21,-10.7577766,-13.45450757,0.0003835675598,0.8392590284,0.9765586853,0.01900190115,5.06E-05,0.9745206237,0.07110194862,0.2213916034,0.002349360613,4.08E-05,0.01976367459,0.0003215689794,0.01325646229,0.01315322518,0.001176248188,0.00032669949,0.0002593280515,0.001774230623,0.003658388043,0.9995926023,0.002546995413,0.0318008624,0.001243741135,0.04534333199,0.0002504063013,0.01139642671,0.9937558174,2.69E-05,0.2777699828,0.0001786248758,0.5279124379,0.04754166678,0.002716722433,0.1686023325,0.01795088872,0.02388154343,0.02541837655,0.9989234805,0.07015781105,0.01802950911
@user @user @user @user @user This is true,1572593059535228936,62,1367,2022-09-21,-11.27108634,-14.36432579,0.00105051382,0.0003377639514,0.4558470845,0.1814396679,0.001639170572,0.1729304492,0.4695539773,0.9150823355,0.3947716057,0.4010297358,0.01082545239,0.0003370915947,0.04368567467,0.01954059117,0.0005338264164,0.01102496125,0.331530869,0.004030268174,0.3022605479,0.2605673969,0.9465469122,0.2779157162,0.9078406096,0.9500061274,0.3305832744,0.9071648717,0.9989650249,0.004174050409,0.8831863999,0.06751215458,0.9998007417,0.2132296413,0.8123440742,0.8830567002,0.4513032138,0.4860824049,0.8592423797,0.8500024676,0.8168164492,0.7920373678
"@user @user With some improvements, it will achieve 300 Mps",1572586993233829890,652,14437,2022-09-21,-8.913910537,-12.01141561,0.03091462702,0.003357305657,0.005851715803,0.06716082245,0.0001163342677,0.002372798976,0.3159863651,0.4100150466,0.8218291402,0.9999330044,0.008927742951,0.002916633151,0.02404268272,0.003363463562,0.0002188421786,0.009926915169,0.000681539299,0.0003774764773,0.6208772659,0.001831752481,0.8492094278,0.03440485895,0.2006584555,0.2656849623,0.000559681037,0.264259547,0.881111443,0.0001997055078,0.2477465421,0.002334546298,0.8893375397,0.04532099515,0.1547410488,0.7642040253,0.0653161183,0.3850925267,0.04080300033,0.2087173909,0.1829017997,0.02472346462
"@user @user @user @user @user Incorrect. There was tuition for students from outside the school district, which was a small part of the student body, incl black students, but not for students in district, which I was.

Also, I was there for 2.5 years, previously attending govt schools for 9 of 12 years.",1572585205231407104,91,1689,2022-09-21,-11.05956826,-13.98060067,0.0051444727,0.08735087514,0.000147308514,0.006057680119,0.0002595791302,0.05064248666,0.7171233296,0.1685101837,0.009528261609,0.001340896939,3.89E-05,0.01050721016,0.2604402602,0.01255445834,0.0003341342381,0.006425295491,0.003941140603,7.28E-06,0.357614398,0.0009315845091,0.04550439864,0.1602412909,0.0061882874,0.01950833201,0.019924853,0.3453041613,0.2014601082,0.01009682845,0.5520172715,0.001854548696,0.5306887627,0.1969656199,0.1742004305,0.4110207558,0.03068716079,0.1012950242,0.009964548051,0.9825671315,0.02687532827,0.8562665582
"@user @user @user @user @user I went to government schools, not private, except for part of one year in third grade",1572570349426085888,127,1933,2022-09-21,-10.92463169,-13.64727309,0.0004151451867,0.6790093184,0.001577658812,0.0005632234388,2.12E-05,0.01580116339,0.05623123422,0.05612835288,0.002442605793,0.01722504944,0.0004666225286,0.001086844248,0.1009814739,0.003644715762,5.41E-05,0.0037723477,0.01504309569,5.95E-05,0.07335928082,0.006274616346,0.1441013962,0.09623777121,0.7142629027,0.273832202,0.0004874620354,0.5082417727,0.194665283,5.41E-06,0.762932837,0.00178053265,0.982758224,0.01049038768,0.1048070565,0.02443499863,0.01282315701,0.03238945082,0.8562108874,0.5660539865,0.2170494646,0.003219737904
"@user @user @user @user @user Probably Q2 next year, with vehicles initially transferred by boat from Port of Brownsville to the Cape",1572568337263243264,266,4128,2022-09-21,-10.16591186,-12.90796386,0.01733348519,0.1954020858,0.0005677808658,2.55E-05,0.006055136677,0.005446021911,0.892711401,0.9132187963,0.2170237154,0.8641465902,0.003229330527,0.0002184073383,0.1109487489,0.159989804,0.001003630925,0.05254312977,0.001572090317,0.0003778653336,0.9196588993,0.1224769279,0.1658282727,0.01899780892,0.03884806484,0.7898263335,0.004458814859,0.5355941057,0.7231228352,6.27E-06,0.03541619331,0.0003362008429,0.4821768105,0.001104321796,0.05059176311,0.581484139,0.7108723521,0.1637670994,0.2926644981,0.6367605925,0.0109855542,0.005696941167
"@user @user @user @user @user @user That’s the plan. We’re taking a little  risk there, as engine isolation was done as retrofit, so not as good as on Booster 9.",1572564908381999105,141,2271,2022-09-21,-10.76348463,-13.54270028,0.2937130332,0.9988560677,0.001098865527,0.003510392038,0.0006261303206,0.0008592738886,0.383739382,0.8422057033,0.2359305471,0.7805329561,0.01819022,0.002364845481,0.1531708837,0.6458043456,0.006284873001,0.1453504413,0.0005009676679,0.004148635082,0.8312973976,0.1060116366,0.2919681072,0.2902840972,0.01032341179,0.9918347597,0.04060681164,0.006345881615,0.9813140631,3.69E-06,0.8618682027,0.001326791476,0.08757462353,0.003107616678,0.004167243373,0.2697134316,0.7505266666,0.02536991797,0.07667966932,0.2734730244,0.002699555596,0.02077523991
"@user @user @user @user @user Late next month maybe, but November seems highly likely. We will have two boosters &amp; ships ready for orbital flight by then, with full stack production at roughly one every two months.",1572563987258290177,464,4652,2022-09-21,-10.04640766,-12.35157562,0.02359494194,0.5653074384,0.01490031369,0.239966616,0.0008263277123,0.0275342036,0.9988365769,0.9887043834,0.9332234859,1,0.224471882,0.006003012415,0.1083285287,0.9490796924,0.02884019911,0.2906074822,0.0001930570143,0.05959002674,0.9218835235,0.09479052573,0.9969111085,0.0238751173,0.005855526309,0.1650366783,0.003436547471,0.3667281568,0.1639154702,2.61E-06,3.01E-05,0.0001982227695,0.1098869368,0.000494339969,0.001814263407,0.5805360079,0.2448821962,0.4276215732,0.1049964875,0.001554535702,0.004500735551,0.003813169431
"@user @user @user @user Our focus is on reliability upgrades for flight on Booster 7 and completing Booster 9, which has many design changes, especially for full engine RUD isolation.",1572561810129321984,355,5570,2022-09-21,-9.866309839,-12.61934238,1.89E-05,2.54E-06,0.0003899574513,0.00143867638,0.002137113828,0.0001141910689,0.9870898128,0.8700584769,0.2189880013,0.2619963586,0.3019107282,0.0003082772309,0.003298638621,0.9287128448,0.006980970036,0.005149192177,6.15E-05,0.002332249423,0.04453041032,0.002968773246,0.001933289226,0.5111753941,0.03213866428,0.8288075924,0.007684744895,0.1157529056,0.01269315463,4.03E-06,0.9826319218,0.001029005158,0.9670730233,0.0009762075497,0.002411199966,0.05374835059,0.8962193727,0.09029120952,0.05097541213,0.06999503076,0.007868601941,0.007497111335
@user @user @user Exactly,1572560781220417536,233,3678,2022-09-21,-10.28133577,-13.04042172,0.007739814464,0.01161721908,0.406342417,0.4074074328,0.003156766063,0.1928901821,0.3568552732,0.6406391263,0.2153764069,0.3334648609,0.006695261225,0.001196746598,0.05462037772,0.02330527082,0.0006243265816,0.1325924248,0.5853965878,0.0005156589905,0.135692507,0.3825128078,0.9752742648,0.846128881,0.9729399085,0.9883390665,0.3655014634,0.9262079597,0.9985021353,0.0059685749,0.9690238833,0.1425395757,0.9997348189,0.4378057122,0.9000882506,0.9702714682,0.860470295,0.8834155202,0.9616545439,0.9188767672,0.9478933811,0.8873515725
